,total,year,adm_dependency_detailed_id,school_year_id,adm_dependency_detailed_name,school_year_name
1664,451369,2017,7,22.0,Privada não conveniada com fins lucrativos,Pré-escola - 5 anos
1665,401957,2017,7,31.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 1º Ano
1666,474747,2017,7,32.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1667,462440,2017,7,33.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1668,436942,2017,7,34.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1669,414747,2017,7,35.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1670,382516,2017,7,41.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1671,373403,2017,7,42.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1672,353641,2017,7,43.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1673,333947,2017,7,44.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1674,279373,2017,7,51.0,Privada não conveniada com fins lucrativos,Ens. Médio - 1ª série
1675,248459,2017,7,52.0,Privada não conveniada com fins lucrativos,Ens. Médio - 2ª série
1676,249387,2017,7,53.0,Privada não conveniada com fins lucrativos,Ens. Médio - 3ª série
1677,1049,2017,7,54.0,Privada não conveniada com fins lucrativos,Ens. Médio - 4ª série
1678,8460,2017,7,61.0,Privada não conveniada com fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1679,25040,2017,7,62.0,Privada não conveniada com fins lucrativos,EJA - anos finais do Ens. Fundamental
1680,116322,2017,7,63.0,Privada não conveniada com fins lucrativos,EJA - Ensino Médio
1681,650714,2017,7,71.0,Privada não conveniada com fins lucrativos,Educação Profissional
1682,142,2018,1,11.0,Federal,Creche - Menor de 1 ano
1683,237,2018,1,12.0,Federal,Creche - 1 ano
1684,412,2018,1,13.0,Federal,Creche - 2 anos
1685,594,2018,1,14.0,Federal,Creche - 3 anos
1686,674,2018,1,21.0,Federal,Pré-escola - 4 anos
1687,766,2018,1,22.0,Federal,Pré-escola - 5 anos
1688,1169,2018,1,31.0,Federal,Ens. Fundamental - 1º Ano
1689,1467,2018,1,32.0,Federal,Ens. Fundamental - 1ª série/2º ano
1690,1547,2018,1,33.0,Federal,Ens. Fundamental - 2ª série/3º ano
1691,1418,2018,1,34.0,Federal,Ens. Fundamental - 3ª série/4º ano
1692,1592,2018,1,35.0,Federal,Ens. Fundamental - 4ª série/5º Ano
1693,3455,2018,1,41.0,Federal,Ens. Fundamental - 5ª série/6º ano
1694,3580,2018,1,42.0,Federal,Ens. Fundamental - 6ª série/7º ano
1695,3997,2018,1,43.0,Federal,Ens. Fundamental - 7ª série/8º ano
1696,4038,2018,1,44.0,Federal,Ens. Fundamental - 8ª serie/9º ano
1697,91110,2018,1,51.0,Federal,Ens. Médio - 1ª série
1698,57406,2018,1,52.0,Federal,Ens. Médio - 2ª série
1699,47202,2018,1,53.0,Federal,Ens. Médio - 3ª série
1700,13640,2018,1,54.0,Federal,Ens. Médio - 4ª série
1701,434,2018,1,61.0,Federal,EJA - anos iniciais do Ens. Fundamental
1702,333,2018,1,62.0,Federal,EJA - anos finais do Ens. Fundamental
1703,12256,2018,1,63.0,Federal,EJA - Ensino Médio
1704,163609,2018,1,71.0,Federal,Educação Profissional
1705,313,2018,2,11.0,Estadual,Creche - Menor de 1 ano
1706,648,2018,2,12.0,Estadual,Creche - 1 ano
1707,1146,2018,2,13.0,Estadual,Creche - 2 anos
1708,2926,2018,2,14.0,Estadual,Creche - 3 anos
1709,23851,2018,2,21.0,Estadual,Pré-escola - 4 anos
1710,59872,2018,2,22.0,Estadual,Pré-escola - 5 anos
1711,317680,2018,2,31.0,Estadual,Ens. Fundamental - 1º Ano
1712,368750,2018,2,32.0,Estadual,Ens. Fundamental - 1ª série/2º ano
1713,417125,2018,2,33.0,Estadual,Ens. Fundamental - 2ª série/3º ano
1714,431434,2018,2,34.0,Estadual,Ens. Fundamental - 3ª série/4º ano
1715,463447,2018,2,35.0,Estadual,Ens. Fundamental - 4ª série/5º Ano
1716,1281861,2018,2,41.0,Estadual,Ens. Fundamental - 5ª série/6º ano
1717,1270873,2018,2,42.0,Estadual,Ens. Fundamental - 6ª série/7º ano
1718,1242326,2018,2,43.0,Estadual,Ens. Fundamental - 7ª série/8º ano
1719,1236366,2018,2,44.0,Estadual,Ens. Fundamental - 8ª serie/9º ano
1720,2540290,2018,2,51.0,Estadual,Ens. Médio - 1ª série
1721,2110810,2018,2,52.0,Estadual,Ens. Médio - 2ª série
1722,1835260,2018,2,53.0,Estadual,Ens. Médio - 3ª série
1723,40714,2018,2,54.0,Estadual,Ens. Médio - 4ª série
1724,179716,2018,2,61.0,Estadual,EJA - anos iniciais do Ens. Fundamental
1725,517132,2018,2,62.0,Estadual,EJA - anos finais do Ens. Fundamental
1726,1259772,2018,2,63.0,Estadual,EJA - Ensino Médio
1727,344104,2018,2,71.0,Estadual,Educação Profissional
1728,132409,2018,3,11.0,Municipal,Creche - Menor de 1 ano
1729,394337,2018,3,12.0,Municipal,Creche - 1 ano
1730,785309,2018,3,13.0,Municipal,Creche - 2 anos
1731,1267101,2018,3,14.0,Municipal,Creche - 3 anos
1732,1913687,2018,3,21.0,Municipal,Pré-escola - 4 anos
1733,1993465,2018,3,22.0,Municipal,Pré-escola - 5 anos
1734,1691889,2018,3,31.0,Municipal,Ens. Fundamental - 1º Ano
1735,1924562,2018,3,32.0,Municipal,Ens. Fundamental - 1ª série/2º ano
1736,2180444,2018,3,33.0,Municipal,Ens. Fundamental - 2ª série/3º ano
1737,2145606,2018,3,34.0,Municipal,Ens. Fundamental - 3ª série/4º ano
1738,2118116,2018,3,35.0,Municipal,Ens. Fundamental - 4ª série/5º Ano
1739,1554619,2018,3,41.0,Municipal,Ens. Fundamental - 5ª série/6º ano
1740,1366362,2018,3,42.0,Municipal,Ens. Fundamental - 6ª série/7º ano
1741,1182094,2018,3,43.0,Municipal,Ens. Fundamental - 7ª série/8º ano
1742,1040085,2018,3,44.0,Municipal,Ens. Fundamental - 8ª serie/9º ano
1743,14640,2018,3,51.0,Municipal,Ens. Médio - 1ª série
1744,13416,2018,3,52.0,Municipal,Ens. Médio - 2ª série
1745,12535,2018,3,53.0,Municipal,Ens. Médio - 3ª série
1746,869,2018,3,54.0,Municipal,Ens. Médio - 4ª série
1747,550338,2018,3,61.0,Municipal,EJA - anos iniciais do Ens. Fundamental
1748,772355,2018,3,62.0,Municipal,EJA - anos finais do Ens. Fundamental
1749,32019,2018,3,63.0,Municipal,EJA - Ensino Médio
1750,16867,2018,3,71.0,Municipal,Educação Profissional
1751,43067,2018,4,11.0,Privada conveniada sem fins lucrativos,Creche - Menor de 1 ano
1752,118480,2018,4,12.0,Privada conveniada sem fins lucrativos,Creche - 1 ano
1753,198933,2018,4,13.0,Privada conveniada sem fins lucrativos,Creche - 2 anos
1754,224910,2018,4,14.0,Privada conveniada sem fins lucrativos,Creche - 3 anos
1755,86052,2018,4,21.0,Privada conveniada sem fins lucrativos,Pré-escola - 4 anos
1756,66477,2018,4,22.0,Privada conveniada sem fins lucrativos,Pré-escola - 5 anos
1757,38172,2018,4,31.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 1º Ano
1758,35166,2018,4,32.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1759,28448,2018,4,33.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1760,25882,2018,4,34.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1761,26014,2018,4,35.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1762,17261,2018,4,41.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1763,16325,2018,4,42.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1764,15713,2018,4,43.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1765,15277,2018,4,44.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1766,12820,2018,4,51.0,Privada conveniada sem fins lucrativos,Ens. Médio - 1ª série
1767,10786,2018,4,52.0,Privada conveniada sem fins lucrativos,Ens. Médio - 2ª série
1768,9008,2018,4,53.0,Privada conveniada sem fins lucrativos,Ens. Médio - 3ª série
1769,731,2018,4,54.0,Privada conveniada sem fins lucrativos,Ens. Médio - 4ª série
1770,40059,2018,4,61.0,Privada conveniada sem fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1771,8373,2018,4,62.0,Privada conveniada sem fins lucrativos,EJA - anos finais do Ens. Fundamental
1772,901,2018,4,63.0,Privada conveniada sem fins lucrativos,EJA - Ensino Médio
1773,6078,2018,4,71.0,Privada conveniada sem fins lucrativos,Educação Profissional
1774,1336,2018,5,11.0,Privada conveniada com fins lucrativos,Creche - Menor de 1 ano
1775,3916,2018,5,12.0,Privada conveniada com fins lucrativos,Creche - 1 ano
1776,8769,2018,5,13.0,Privada conveniada com fins lucrativos,Creche - 2 anos
1777,12754,2018,5,14.0,Privada conveniada com fins lucrativos,Creche - 3 anos
1778,12617,2018,5,21.0,Privada conveniada com fins lucrativos,Pré-escola - 4 anos
1779,12740,2018,5,22.0,Privada conveniada com fins lucrativos,Pré-escola - 5 anos
1780,11661,2018,5,31.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 1º Ano
1781,13049,2018,5,32.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1782,12754,2018,5,33.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1783,12487,2018,5,34.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1784,11797,2018,5,35.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1785,12547,2018,5,41.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1786,11909,2018,5,42.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1787,11523,2018,5,43.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1788,10663,2018,5,44.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1789,7710,2018,5,51.0,Privada conveniada com fins lucrativos,Ens. Médio - 1ª série
1790,6806,2018,5,52.0,Privada conveniada com fins lucrativos,Ens. Médio - 2ª série
1791,6312,2018,5,53.0,Privada conveniada com fins lucrativos,Ens. Médio - 3ª série
1792,63,2018,5,54.0,Privada conveniada com fins lucrativos,Ens. Médio - 4ª série
1793,348,2018,5,61.0,Privada conveniada com fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1794,642,2018,5,62.0,Privada conveniada com fins lucrativos,EJA - anos finais do Ens. Fundamental
1795,2287,2018,5,63.0,Privada conveniada com fins lucrativos,EJA - Ensino Médio
1796,40303,2018,5,71.0,Privada conveniada com fins lucrativos,Educação Profissional
1797,1254,2018,6,11.0,Privada não conveniada sem fins lucrativos,Creche - Menor de 1 ano
1798,5856,2018,6,12.0,Privada não conveniada sem fins lucrativos,Creche - 1 ano
1799,17965,2018,6,13.0,Privada não conveniada sem fins lucrativos,Creche - 2 anos
1800,30338,2018,6,14.0,Privada não conveniada sem fins lucrativos,Creche - 3 anos
1801,38722,2018,6,21.0,Privada não conveniada sem fins lucrativos,Pré-escola - 4 anos
1802,47286,2018,6,22.0,Privada não conveniada sem fins lucrativos,Pré-escola - 5 anos
1803,46739,2018,6,31.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 1º Ano
1804,57877,2018,6,32.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1805,57590,2018,6,33.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1806,58184,2018,6,34.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1807,57009,2018,6,35.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1808,57908,2018,6,41.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1809,54975,2018,6,42.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1810,54394,2018,6,43.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1811,53614,2018,6,44.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1812,44421,2018,6,51.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 1ª série
1813,39561,2018,6,52.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 2ª série
1814,34529,2018,6,53.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 3ª série
1815,242,2018,6,54.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 4ª série
1816,777,2018,6,61.0,Privada não conveniada sem fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1817,3502,2018,6,62.0,Privada não conveniada sem fins lucrativos,EJA - anos finais do Ens. Fundamental
1818,6256,2018,6,63.0,Privada não conveniada sem fins lucrativos,EJA - Ensino Médio
1819,13699,2018,6,71.0,Privada não conveniada sem fins lucrativos,Educação Profissional
1820,26209,2018,7,11.0,Privada não conveniada com fins lucrativos,Creche - Menor de 1 ano
1821,87088,2018,7,12.0,Privada não conveniada com fins lucrativos,Creche - 1 ano
1822,228829,2018,7,13.0,Privada não conveniada com fins lucrativos,Creche - 2 anos
1823,364327,2018,7,14.0,Privada não conveniada com fins lucrativos,Creche - 3 anos
1824,429560,2018,7,21.0,Privada não conveniada com fins lucrativos,Pré-escola - 4 anos
1825,454583,2018,7,22.0,Privada não conveniada com fins lucrativos,Pré-escola - 5 anos
1826,414298,2018,7,31.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 1º Ano
1827,486520,2018,7,32.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1828,473604,2018,7,33.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1829,457293,2018,7,34.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1830,430860,2018,7,35.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1831,406076,2018,7,41.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1832,371349,2018,7,42.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1833,360448,2018,7,43.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1834,347911,2018,7,44.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1835,274935,2018,7,51.0,Privada não conveniada com fins lucrativos,Ens. Médio - 1ª série
1836,250712,2018,7,52.0,Privada não conveniada com fins lucrativos,Ens. Médio - 2ª série
1837,232399,2018,7,53.0,Privada não conveniada com fins lucrativos,Ens. Médio - 3ª série
1838,1002,2018,7,54.0,Privada não conveniada com fins lucrativos,Ens. Médio - 4ª série
1839,9516,2018,7,61.0,Privada não conveniada com fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1840,24630,2018,7,62.0,Privada não conveniada com fins lucrativos,EJA - anos finais do Ens. Fundamental
1841,124340,2018,7,63.0,Privada não conveniada com fins lucrativos,EJA - Ensino Médio
1842,686136,2018,7,71.0,Privada não conveniada com fins lucrativos,Educação Profissional
1843,119,2019,1,11.0,Federal,Creche - Menor de 1 ano
1844,239,2019,1,12.0,Federal,Creche - 1 ano
1845,379,2019,1,13.0,Federal,Creche - 2 anos
1846,583,2019,1,14.0,Federal,Creche - 3 anos
1847,759,2019,1,21.0,Federal,Pré-escola - 4 anos
1848,631,2019,1,22.0,Federal,Pré-escola - 5 anos
1849,1166,2019,1,31.0,Federal,Ens. Fundamental - 1º Ano
1850,1366,2019,1,32.0,Federal,Ens. Fundamental - 1ª série/2º ano
1851,1566,2019,1,33.0,Federal,Ens. Fundamental - 2ª série/3º ano
1852,1605,2019,1,34.0,Federal,Ens. Fundamental - 3ª série/4º ano
1853,1549,2019,1,35.0,Federal,Ens. Fundamental - 4ª série/5º Ano
1854,3344,2019,1,41.0,Federal,Ens. Fundamental - 5ª série/6º ano
1855,3818,2019,1,42.0,Federal,Ens. Fundamental - 6ª série/7º ano
1856,3991,2019,1,43.0,Federal,Ens. Fundamental - 7ª série/8º ano
1857,4684,2019,1,44.0,Federal,Ens. Fundamental - 8ª serie/9º ano
1858,94417,2019,1,51.0,Federal,Ens. Médio - 1ª série
1859,62751,2019,1,52.0,Federal,Ens. Médio - 2ª série
1860,51946,2019,1,53.0,Federal,Ens. Médio - 3ª série
1861,14999,2019,1,54.0,Federal,Ens. Médio - 4ª série
1862,362,2019,1,61.0,Federal,EJA - anos iniciais do Ens. Fundamental
1863,332,2019,1,62.0,Federal,EJA - anos finais do Ens. Fundamental
1864,13627,2019,1,63.0,Federal,EJA - Ensino Médio
1865,140574,2019,1,71.0,Federal,Educação Profissional
1866,297,2019,2,11.0,Estadual,Creche - Menor de 1 ano
1867,573,2019,2,12.0,Estadual,Creche - 1 ano
1868,1083,2019,2,13.0,Estadual,Creche - 2 anos
1869,2788,2019,2,14.0,Estadual,Creche - 3 anos
1870,24892,2019,2,21.0,Estadual,Pré-escola - 4 anos
1871,56622,2019,2,22.0,Estadual,Pré-escola - 5 anos
1872,308314,2019,2,31.0,Estadual,Ens. Fundamental - 1º Ano
1873,369163,2019,2,32.0,Estadual,Ens. Fundamental - 1ª série/2º ano
1874,409373,2019,2,33.0,Estadual,Ens. Fundamental - 2ª série/3º ano
1875,411483,2019,2,34.0,Estadual,Ens. Fundamental - 3ª série/4º ano
1876,446739,2019,2,35.0,Estadual,Ens. Fundamental - 4ª série/5º Ano
1877,1259752,2019,2,41.0,Estadual,Ens. Fundamental - 5ª série/6º ano
1878,1259862,2019,2,42.0,Estadual,Ens. Fundamental - 6ª série/7º ano
1879,1211104,2019,2,43.0,Estadual,Ens. Fundamental - 7ª série/8º ano
1880,1218719,2019,2,44.0,Estadual,Ens. Fundamental - 8ª serie/9º ano
1881,2511831,2019,2,51.0,Estadual,Ens. Médio - 1ª série
1882,1958680,2019,2,52.0,Estadual,Ens. Médio - 2ª série
1883,1768677,2019,2,53.0,Estadual,Ens. Médio - 3ª série
1884,27632,2019,2,54.0,Estadual,Ens. Médio - 4ª série
1885,108479,2019,2,61.0,Estadual,EJA - anos iniciais do Ens. Fundamental
1886,471142,2019,2,62.0,Estadual,EJA - anos finais do Ens. Fundamental
1887,1164906,2019,2,63.0,Estadual,EJA - Ensino Médio
1888,314922,2019,2,71.0,Estadual,Educação Profissional
1889,133927,2019,3,11.0,Municipal,Creche - Menor de 1 ano
1890,420763,2019,3,12.0,Municipal,Creche - 1 ano
1891,778986,2019,3,13.0,Municipal,Creche - 2 anos
1892,1262279,2019,3,14.0,Municipal,Creche - 3 anos
1893,1986133,2019,3,21.0,Municipal,Pré-escola - 4 anos
1894,2019921,2019,3,22.0,Municipal,Pré-escola - 5 anos
1895,1700196,2019,3,31.0,Municipal,Ens. Fundamental - 1º Ano
1896,1920435,2019,3,32.0,Municipal,Ens. Fundamental - 1ª série/2º ano
1897,2153486,2019,3,33.0,Municipal,Ens. Fundamental - 2ª série/3º ano
1898,2088349,2019,3,34.0,Municipal,Ens. Fundamental - 3ª série/4º ano
1899,2100515,2019,3,35.0,Municipal,Ens. Fundamental - 4ª série/5º Ano
1900,1524116,2019,3,41.0,Municipal,Ens. Fundamental - 5ª série/6º ano
1901,1372371,2019,3,42.0,Municipal,Ens. Fundamental - 6ª série/7º ano
1902,1183808,2019,3,43.0,Municipal,Ens. Fundamental - 7ª série/8º ano
1903,1021717,2019,3,44.0,Municipal,Ens. Fundamental - 8ª serie/9º ano
1904,15695,2019,3,51.0,Municipal,Ens. Médio - 1ª série
1905,12100,2019,3,52.0,Municipal,Ens. Médio - 2ª série
1906,11914,2019,3,53.0,Municipal,Ens. Médio - 3ª série
1907,856,2019,3,54.0,Municipal,Ens. Médio - 4ª série
1908,526431,2019,3,61.0,Municipal,EJA - anos iniciais do Ens. Fundamental
1909,749448,2019,3,62.0,Municipal,EJA - anos finais do Ens. Fundamental
1910,28696,2019,3,63.0,Municipal,EJA - Ensino Médio
1911,15479,2019,3,71.0,Municipal,Educação Profissional
1912,45822,2019,4,11.0,Privada conveniada sem fins lucrativos,Creche - Menor de 1 ano
1913,132144,2019,4,12.0,Privada conveniada sem fins lucrativos,Creche - 1 ano
1914,191172,2019,4,13.0,Privada conveniada sem fins lucrativos,Creche - 2 anos
1915,217705,2019,4,14.0,Privada conveniada sem fins lucrativos,Creche - 3 anos
1916,78017,2019,4,21.0,Privada conveniada sem fins lucrativos,Pré-escola - 4 anos
1917,54537,2019,4,22.0,Privada conveniada sem fins lucrativos,Pré-escola - 5 anos
1918,24970,2019,4,31.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 1º Ano
1919,23806,2019,4,32.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1920,17303,2019,4,33.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1921,14650,2019,4,34.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1922,15980,2019,4,35.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1923,7498,2019,4,41.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1924,7001,2019,4,42.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1925,6738,2019,4,43.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1926,6336,2019,4,44.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1927,6263,2019,4,51.0,Privada conveniada sem fins lucrativos,Ens. Médio - 1ª série
1928,4901,2019,4,52.0,Privada conveniada sem fins lucrativos,Ens. Médio - 2ª série
1929,4277,2019,4,53.0,Privada conveniada sem fins lucrativos,Ens. Médio - 3ª série
1930,631,2019,4,54.0,Privada conveniada sem fins lucrativos,Ens. Médio - 4ª série
1931,32234,2019,4,61.0,Privada conveniada sem fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1932,6692,2019,4,62.0,Privada conveniada sem fins lucrativos,EJA - anos finais do Ens. Fundamental
1933,515,2019,4,63.0,Privada conveniada sem fins lucrativos,EJA - Ensino Médio
1934,3460,2019,4,71.0,Privada conveniada sem fins lucrativos,Educação Profissional
1935,865,2019,5,11.0,Privada conveniada com fins lucrativos,Creche - Menor de 1 ano
1936,2466,2019,5,12.0,Privada conveniada com fins lucrativos,Creche - 1 ano
1937,3611,2019,5,13.0,Privada conveniada com fins lucrativos,Creche - 2 anos
1938,4416,2019,5,14.0,Privada conveniada com fins lucrativos,Creche - 3 anos
1939,3287,2019,5,21.0,Privada conveniada com fins lucrativos,Pré-escola - 4 anos
1940,2943,2019,5,22.0,Privada conveniada com fins lucrativos,Pré-escola - 5 anos
1941,2726,2019,5,31.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 1º Ano
1942,3054,2019,5,32.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1943,2688,2019,5,33.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1944,2462,2019,5,34.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1945,2584,2019,5,35.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1946,3585,2019,5,41.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1947,3412,2019,5,42.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1948,3352,2019,5,43.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1949,3308,2019,5,44.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1950,2356,2019,5,51.0,Privada conveniada com fins lucrativos,Ens. Médio - 1ª série
1951,1807,2019,5,52.0,Privada conveniada com fins lucrativos,Ens. Médio - 2ª série
1952,1723,2019,5,53.0,Privada conveniada com fins lucrativos,Ens. Médio - 3ª série
1953,1759,2019,5,61.0,Privada conveniada com fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1954,572,2019,5,62.0,Privada conveniada com fins lucrativos,EJA - anos finais do Ens. Fundamental
1955,1172,2019,5,63.0,Privada conveniada com fins lucrativos,EJA - Ensino Médio
1956,4377,2019,5,71.0,Privada conveniada com fins lucrativos,Educação Profissional
1957,2672,2019,6,11.0,Privada não conveniada sem fins lucrativos,Creche - Menor de 1 ano
1958,11883,2019,6,12.0,Privada não conveniada sem fins lucrativos,Creche - 1 ano
1959,28717,2019,6,13.0,Privada não conveniada sem fins lucrativos,Creche - 2 anos
1960,47829,2019,6,14.0,Privada não conveniada sem fins lucrativos,Creche - 3 anos
1961,57398,2019,6,21.0,Privada não conveniada sem fins lucrativos,Pré-escola - 4 anos
1962,63493,2019,6,22.0,Privada não conveniada sem fins lucrativos,Pré-escola - 5 anos
1963,61323,2019,6,31.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 1º Ano
1964,71526,2019,6,32.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1965,73234,2019,6,33.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1966,72844,2019,6,34.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1967,73613,2019,6,35.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1968,72822,2019,6,41.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1969,69623,2019,6,42.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1970,65599,2019,6,43.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1971,64551,2019,6,44.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1972,54529,2019,6,51.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 1ª série
1973,47622,2019,6,52.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 2ª série
1974,43738,2019,6,53.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 3ª série
1975,232,2019,6,54.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 4ª série
1976,6751,2019,6,61.0,Privada não conveniada sem fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1977,4191,2019,6,62.0,Privada não conveniada sem fins lucrativos,EJA - anos finais do Ens. Fundamental
1978,6588,2019,6,63.0,Privada não conveniada sem fins lucrativos,EJA - Ensino Médio
1979,17685,2019,6,71.0,Privada não conveniada sem fins lucrativos,Educação Profissional
1980,28432,2019,7,11.0,Privada não conveniada com fins lucrativos,Creche - Menor de 1 ano
1981,98979,2019,7,12.0,Privada não conveniada com fins lucrativos,Creche - 1 ano
1982,222300,2019,7,13.0,Privada não conveniada com fins lucrativos,Creche - 2 anos
1983,378064,2019,7,14.0,Privada não conveniada com fins lucrativos,Creche - 3 anos
1984,453838,2019,7,21.0,Privada não conveniada com fins lucrativos,Pré-escola - 4 anos
1985,468250,2019,7,22.0,Privada não conveniada com fins lucrativos,Pré-escola - 5 anos
1986,428252,2019,7,31.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 1º Ano
1987,493240,2019,7,32.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 1ª série/2º ano
